# time, roll_desired, roll, lean_desired, lean 
0.12600000000000008,0.15,0.006488794828595244,7.826020410666924,-0.04844751065297537
0.12700000000000009,0.15,-0.0009493910402358734,8.532792280184422,-0.03725329199327376
0.12800000000000009,0.15,-0.009950760597895018,9.27292295254414,-0.022408435681032124
0.1290000000000001,0.15,-0.020200299407803872,9.188574261050208,-0.003712962688950938
0.1300000000000001,0.15,-0.030406000314923104,6.238479684724888,0.019039670567018264
0.1310000000000001,0.15,-0.041713401494248674,5.823905140464337,0.04560812460829392
0.1320000000000001,0.15,-0.051505721315760755,1.0487357894424356,0.07424486673026387
0.1330000000000001,0.15,-0.061608336669884786,0.31391320193400674,0.10462097645163897
0.1340000000000001,0.15,-0.06955316805529517,-3.881222286735065,0.13411545199304636
0.1350000000000001,0.15,-0.07674251288163052,-4.875790748426409,0.16236397416022208
0.1360000000000001,0.15,-0.08162980310140495,-7.665923760669909,0.18718907021048412
0.1370000000000001,0.15,-0.08493248392460724,-8.663113754393404,0.20820704803459594
0.1380000000000001,0.15,-0.08624926983177815,-9.604574883360929,0.22410391771373522
0.1390000000000001,0.15,-0.08550004657930829,-10.46825588944997,0.23457654649635307
0.1400000000000001,0.15,-0.0834447852650675,-9.525554019550597,0.23936799237345519
0.1410000000000001,0.15,-0.07931644615890875,-10.01456302008228,0.23827723038185955
0.1420000000000001,0.15,-0.07476937054696615,-7.494618750628561,0.23207093439416504
0.1430000000000001,0.15,-0.06854520996466754,-7.561379910422959,0.2207264378911883
0.1440000000000001,0.15,-0.06276010815170979,-4.188907412470394,0.20581633902593854
0.1450000000000001,0.15,-0.055981385694481266,-3.888488257380521,0.18747542899355818
0.1460000000000001,0.15,-0.05030028842819965,-0.4613912335797661,0.16765334700929302
0.1470000000000001,0.15,-0.04442678469349737,0.10629057687007482,0.14658690826895715
0.1480000000000001,0.15,-0.03880548873842932,0.3848332079626644,0.12615656609569037
0.1490000000000001,0.15,-0.0335723787145859,0.7578038524439616,0.10664478484333995
0.1500000000000001,0.15,-0.02877100950330496,1.1376873618496646,0.08816739439392951
0.1510000000000001,0.15,-0.027513538300635396,7.903498161382863,0.07088477550936745
0.1520000000000001,0.15,-0.02672039925639483,8.086213287023707,0.05495181099238089
0.1530000000000001,0.15,-0.028026205154011212,9.369739373736618,0.04389531688873494
0.1540000000000001,0.15,-0.031235443834817453,10.2752876929845,0.03759597113696078
0.1550000000000001,0.15,-0.0355547643174478,9.173554690439161,0.03651980929037013
0.1560000000000001,0.15,-0.04190185111388853,9.795552133308849,0.04090886447599112
0.1570000000000001,0.15,-0.048569703132977274,7.345805383977032,0.04992959968802952
0.1580000000000001,0.15,-0.05687144009597508,7.538351214958034,0.06369548416351455
0.1590000000000001,0.15,-0.0646918434954178,4.263922748245649,0.08068773152269075
0.16000000000000011,0.15,-0.0734868769337892,4.056471313858449,0.10085233632070588
0.16100000000000012,0.15,-0.08133163014266465,1.032393499907796,0.12230234754516238
0.16200000000000012,0.15,-0.08932049424649174,0.4219967249586958,0.14485818187419114
0.16300000000000012,0.15,-0.09708711918151539,0.11754484288662859,0.16685811550157761
0.16400000000000012,0.15,-0.10299943869688433,-3.3822365529379645,0.18799237633823127
0.16500000000000012,0.15,-0.10849650188970457,-3.7687172311761827,0.208128615459094
0.16600000000000012,0.15,-0.11268235969516734,-4.827567014678016,0.22544985447504884
0.16700000000000012,0.15,-0.11526651629352375,-6.409978289677604,0.23987063271785675
0.16800000000000012,0.15,-0.11656027184306846,-7.024639040477378,0.25095497733608535
0.16900000000000012,0.15,-0.11653290680268773,-7.221507783098178,0.2580116735225989
0.17000000000000012,0.15,-0.11503290981504692,-7.606033357744005,0.26089494876529157
0.17100000000000012,0.15,-0.11517345300315779,-1.5041066125202898,0.2596890891134071
0.17200000000000013,0.15,-0.11349438375093204,-2.6210212322157713,0.25437666671007614
0.17300000000000013,0.15,-0.11153564152227742,-2.7111734261017046,0.24837578328744575
0.17400000000000013,0.15,-0.10918403343528588,-2.669455137980778,0.2411298963278234
0.17500000000000013,0.15,-0.10630013499371013,-2.9146995736209087,0.2326516648586922
0.17600000000000013,0.15,-0.10292608929127905,-3.1138697790779277,0.22302375842455818
0.17700000000000013,0.15,-0.09988762015655014,-1.5313146274998104,0.2121738453122219
0.17800000000000013,0.15,-0.0965614997450781,-1.218557570490323,0.2000577875687028
0.17900000000000013,0.15,-0.09395751680277668,0.6232140844486311,0.18757673409674064
0.18000000000000013,0.15,-0.09150627800347808,1.1456161433042062,0.17491936180713802
0.18100000000000013,0.15,-0.08994294033853374,2.5571070495712815,0.163074658357865
0.18200000000000013,0.15,-0.08894542124815703,3.1210701453630776,0.1522882959136122
0.18300000000000013,0.15,-0.08880033646632231,3.812440416101918,0.14326454392769333
0.18400000000000014,0.15,-0.08947414275332494,4.269939627235336,0.13622636712119268
0.18500000000000014,0.15,-0.09111938340205643,4.844666951467675,0.13145296590578676
0.18600000000000014,0.15,-0.09373140990878359,5.295862267858142,0.12908585456241622
0.18700000000000014,0.15,-0.0974613499718301,5.911303353327763,0.1293209530678754
0.18800000000000014,0.15,-0.10235622377571205,6.521165012946535,0.13227844828534102
0.18900000000000014,0.15,-0.10850363840799437,7.156862003959504,0.1381585653547207
0.19000000000000014,0.15,-0.11583266676929378,7.493793285763671,0.14714785150695575
0.19100000000000014,0.15,-0.12269837042313318,4.241003906484314,0.15943652812128198
0.19200000000000014,0.15,-0.13068782182734925,4.283597033018502,0.17504629042614755
0.19300000000000014,0.15,-0.13763135626947737,0.9901334357238234,0.19209722261961792
0.19400000000000014,0.15,-0.14519008198888259,1.2033816088839675,0.21053730933744186
0.19500000000000015,0.15,-0.1522410424968711,0.2501122378783194,0.22855113423867165
0.19600000000000015,0.15,-0.15917813784188845,0.0426858320213892,0.24626177785671924
0.19700000000000015,0.15,-0.1657599484083032,-0.3398077125131387,0.26316904295727
0.19800000000000015,0.15,-0.17195571545267904,-0.7250179346839651,0.2791908733611065
0.19900000000000015,0.15,-0.17775993893067144,-1.0033843724678615,0.2941567387371293
0.20000000000000015,0.15,-0.18303827162261635,-1.4465352847177186,0.30790292033062133
0.20100000000000015,0.15,-0.18674652459137112,-3.9928824110014727,0.3203303222881507
0.20200000000000015,0.15,-0.18993062402368655,-4.209475611178876,0.3312580486784056
0.20300000000000015,0.15,-0.19171765150179035,-5.398916467601786,0.33940144148144286
0.20400000000000015,0.15,-0.19280699677770471,-5.102552466249736,0.3447681793110215
0.20500000000000015,0.15,-0.19255211652188564,-5.806051857479526,0.3468524045935816
0.20600000000000016,0.15,-0.19152946743385546,-5.472344754623561,0.34595915300287106
0.20700000000000016,0.15,-0.18933214244118887,-5.812515793235988,0.34185212233892737
0.20800000000000016,0.15,-0.18589288448449404,-6.475166929257662,0.3348560710143348
0.20900000000000016,0.15,-0.18225851368491253,-4.89342386828438,0.3249262911052849
0.21000000000000016,0.15,-0.17769629957471317,-4.69026077362607,0.31185077842051767
0.21100000000000016,0.15,-0.17356304749324064,-2.270314505605816,0.29661621156550455
0.21200000000000016,0.15,-0.17200040813407458,4.4890957326267396,0.27943663746736436
0.21300000000000016,0.15,-0.17023333991766357,4.529735412084262,0.261688826429611
0.21400000000000016,0.15,-0.1697664752364123,5.36132469170471,0.24698443869018905
0.21500000000000016,0.15,-0.17055112074536372,6.132885173044932,0.23521428530787214
0.21600000000000016,0.15,-0.1727201165903186,6.949350489823484,0.22669105234222242
0.21700000000000016,0.15,-0.1763887975083497,7.802214890546457,0.2216797661699289
0.21800000000000017,0.15,-0.18167755745605835,8.693020417242563,0.22045529422520682
0.21900000000000017,0.15,-0.18870909589495763,9.620783541343858,0.22329725484430027
0.22000000000000017,0.15,-0.19760840230501373,10.584154455395328,0.2304904680377647
0.22100000000000017,0.15,-0.20850231748371809,11.581416415502671,0.2423240471350043
0.22200000000000017,0.15,-0.22151907207416377,12.61054571078588,0.25909033556212896
0.22300000000000017,0.15,-0.236787750252344,13.669157508226874,0.281083696073597
0.22400000000000017,0.15,-0.25443766216142855,14.754391573801527,0.3085991915376838
0.22500000000000017,0.15,-0.27425052650151094,15.139228394530889,0.34193114671079894
0.22600000000000017,0.15,-0.2966973199489606,16.26727295330991,0.38137146883741513
0.22700000000000017,0.15,-0.32173592328526734,17.31040719931488,0.4268251102536302
0.22800000000000017,0.15,-0.34949365657353904,18.36623304373437,0.4785912373293243
0.22900000000000018,0.15,-0.3800692563064223,19.412292764555666,0.5369071835295114
0.23000000000000018,0.15,-0.4135548736001883,20.437208097330647,0.6020027222554001
0.23100000000000018,0.15,-0.45002985514858634,21.424197153052937,0.6740884188410362
0.23200000000000018,0.15,-0.48955670171727683,22.351561396186845,0.7533503741735615
0.23300000000000018,0.15,-0.5321753036769102,23.190838644140122,0.8399423646919263
0.23400000000000018,0.15,-0.577895418066609,23.904675446551764,0.9339757577234968
0.23500000000000018,0.15,-0.626686750188193,24.443980725548073,1.03550633250181
0.23600000000000018,0.15,-0.6784658529298131,24.74413708244242,1.1445170297397693
0.23700000000000018,0.15,-0.7330788019061641,24.719976706763518,1.2608953190530574
0.23800000000000018,0.15,-0.7902783053743966,24.25920963885416,1.384403437285566
0.23900000000000018,0.15,-0.8496936463709104,23.21416517174285,1.5146391799425627
0.24000000000000019,0.15,-0.8807228770445713,10.942618778538986,1.5707976627819453
0.2410000000000002,0.15,-0.8913582600079161,4.391033432233721,1.5708010719391743
0.2420000000000002,0.15,-0.9020224048912594,4.321016944221542,1.570799961661167
0.2430000000000002,0.15,-0.9127204783356738,4.25796802552973,1.570799966064631
0.2440000000000002,0.15,-0.9234348079368041,4.158603590883814,1.5707999829260075
0.2450000000000002,0.15,-0.9341580504708783,4.0440039453522925,1.5707999901998888
0.2460000000000002,0.15,-0.9448869914311793,3.922879615965896,1.5707999931374108
0.2470000000000002,0.15,-0.9556201074070305,3.798825343880945,1.570799994319449
0.2480000000000002,0.15,-0.9663565653925196,3.6733248358381076,1.5707999947956544
0.2490000000000002,0.15,-0.9770958092867839,3.5469882085199047,1.57079999498794
0.25000000000000017,0.15,-0.9878373892756835,3.4200645575099102,1.570799995065975
0.25100000000000017,0.15,-0.998580891590576,3.292653935601951,1.570799995098038
0.25200000000000017,0.15,-1.0093259097197542,3.164794922848142,1.5707999951116223
